Australian Bureau of Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Plaster and Concrete Product Manufacturing,  1,  0,  1,  0,  17,  1,  7,  9,  3,  4,  11,  1,  1,  0,  0,  1,  0,  0,  0,  0,  1,  1,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1,  31,  0,  5,  2,  1,  1,  0,  11,  0,  16,  0,  9,  23,  144,  272,  43,  9,  4,  0,  34,  1,  3,  15,  1,  1,  2,  4,  1,  1,  16,  13,  2,  29,  67,  3,  4,  0, 1 090,  323,  326,  939,  31,  13,  2,  13,  1,  1,  0,  1,  1,  1,  1,  1,  1,  1,  6,  0,  1,  0,  0,  4,  31,  2,  8,  1,  6,  27,  4,  3,  5,  3,  2,  1,  1,  1,  2,  5,  7,  1, 3 703,  16,  1,  56,  1,  6,  11,  79,  170, 3 873,,C,  63,,,,,,,
2005,Other Non-Metallic Mineral Product Manufacturing,  3,  1,  6,  1,  11,  2,  5,  11,  5,  5,  6,  2,  4,  0,  0,  2,  0,  0,  0,  1,  3,  1,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1,  9,  2,  3,  1,  0,  1,  0,  9,  1,  22,  0,  27,  33,  38,  29,  27,  11,  5,  0,  22,  3,  12,  36,  5,  3,  3,  9,  2,  1,  12,  6,  3,  3,  6,  0,  9,  1,  324,  180,  184,  341,  60,  19,  1,  7,  2,  1,  0,  0,  1,  2,  1,  0,  1,  1,  7,  0,  0,  0,  0,  18,  36,  2,  12,  1,  15,  4,  4,  3,  3,  2,  4,  1,  1,  0,  2,  3,  36,  3, 1 710,  38,  0,  21,  0,  2,  24,  90,  176, 1 886,,C,  24,,,,,,,
2101,Iron and Steel Manufacturing,  4,  1,  3,  2,  9,  5,  6,  149,  70,  40,  73,  16,  183,  2,  1,  3,  1,  0,  2,  4,  2,  3,  3,  4,  2,  1,  1,  24,  1,  1,  1,  3,  59,  3,  6,  6,  26,  7,  0,  29,  3,  38,  0,  8,  2,  39,  55,  8, 3 390,  159,  100, 2 379,  589, 1 161, 1 366,  127,  42,  195,  260,  211,  281, 1 565,  404,  129,  9,  21,  21,  59,  1,  767, 1 005, 1 003, 1 109,  218,  74,  4,  19,  12,  40,  2,  4,  8,  17,  2,  4,  6,  4,  34,  0,  1,  0,  0,  7,  174,  11,  25,  7,  16,  23,  36,  5,  27,  12,  7,  6,  5,  4,  53,  199,  9,  5, 18 341,  105,  0,  560,  20,  81,  352, 2 394, 3 511, 21 853,,C,  661,,,,,,,
2102,Basic Non-Ferrous Metal Manufacturing,  4,  1,  3,  1,  2,  2,  2,  15,  9,  6,  38,  5,  8,  3,  1,  21,  2,  1,  2,  2,  6,  6,  3,  8,  3,  0,  1,  25,  0,  3,  0,  4,  41,  3,  39,  47,  21,  15,  1,  178,  27,  131,  2,  47,  1,  3,  17,  8, 1 043, 7 550,  24,  815,  535,  545,  484,  95,  8,  235,  464,  999,  44,  239,  177,  137,  4,  9,  1,  46,  0,  223,  90,  90,  141,  997,  47,  9,  36,  9,  6,  1,  5,  13,  6,  2,  1,  3,  6,  56,  0,  2,  0,  1,  13,  68,  7,  33,  4,  20,  22,  22,  4,  15,  17,  16,  2,  4,  4,  23,  66,  23,  3, 16 332,  159,  0,  456,  18,  91,  501, 33 521, 34 746, 51 078,,C,  566,,,,,,,
2201,Forged Iron and Steel Product Manufacturing,  0,  0,  0,  0,  0,  0,  0,  13,  5,  5,  4,  1,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  1,  0,  1,  0,  0,  0,  0,  6,  0,  30,  12,  1,  60,  8,  11,  70,  19,  13,  1,  4,  7,  2,  68,  9,  2,  1,  2,  0,  3,  0,  7,  11,  11,  11,  14,  8,  0,  1,  0,  7,  0,  0,  1,  1,  0,  0,  0,  1,  4,  0,  0,  0,  0,  0,  8,  1,  2,  1,  1,  0,  1,  0,  1,  0,  0,  0,  0,  0,  2,  8,  0,  0,  489,  4,  0,  13,  0,  2,  25,  50,  95,  584,,C,  16,,,,,,,
2202,Structural Metal Product Manufacturing,  15,  4,  9,  7,  30,  20,  23,  258,  124,  102,  242,  63,  161,  3,  3,  6,  13,  2,  5,  2,  4,  14,  34,  35,  23,  0,  0,  5,  0,  2,  2,  2,  146,  50,  6,  3,  3,  11,  1,  23,  4,  111,  0,  15,  6,  11,  96,  52,  168,  61,  3, 1 415,  70,  307,  218,  76,  106,  15,  65,  142,  25,  418,  68,  47,  17,  36,  4,  110,  1, 2 522, 1 237, 1 234, 1 125,  147,  93,  10,  57,  42,  275,  6,  7,  27,  42,  2,  13,  16,  15,  123,  1,  7,  0,  2,  16,  233,  40,  32,  5,  40,  34,  45,  7,  184,  21,  10,  25,  22,  10,  67,  70,  10,  6, 13 004,  316,  0, 1 041,  47,  84,  692,  386, 2 568, 15 572,,C, 1 173,,,,,,,
2203,Metal Containers and Other Sheet Metal Product manufacturing,  6,  1,  3,  2,  8,  7,  5,  40,  15,  10,  35,  5,  15,  5,  8,  13,  25,  3,  8,  2,  6,  39,  122,  70,  14,  0,  0,  2,  0,  1,  0,  1,  21,  2,  17,  11,  3,  22,  1,  30,  4,  78,  0,  1,  0,  3,  3,  3,  46,  22,  1,  104,  41,  47,  174,  10,  6,  10,  28,  20,  27,  158,  32,  11,  4,  8,  4,  34,  0,  317,  175,  175,  169,  96,  98,  12,  62,  54,  20,  2,  4,  46,  21,  4,  7,  10,  26,  206,  0,  1,  0,  0,  5,  57,  9,  26,  6,  20,  16,  49,  5,  22,  21,  10,  9,  11,  8,  30,  23,  5,  5, 3 301,  386,  0,  865,  92,  102,-  9,  194, 1 630, 4 931,,C, 1 059,,,,,,,
2204,Other Fabricated Metal Product manufacturing,  36,  3,  19,  12,  47,  41,  25,  182,  77,  32,  106,  26,  36,  10,  2,  11,  4,  1,  3,  4,  8,  8,  6,  12,  8,  0,  1,  20,  2,  2,  1,  7,  56,  11,  18,  17,  4,  28,  2,  95,  8,  91,  3,  4,  7,  5,  11,  9,  146,  39,  3,  474,  96,  248,  360,  46,  19,  20,  63,  64,  26,  257,  130,  19,  17,  36,  7,  213,  2,  523,  471,  472,  428,  191,  164,  15,  80,  49,  25,  15,  23,  43,  53,  23,  43,  58,  27,  194,  2,  7,  0,  1,  18,  74,  35,  114,  30,  68,  66,  389,  24,  68,  42,  26,  28,  41,  30,  86,  85,  16,  25, 7 581,  944,  0, 1 770,  99,  169,  166,  648, 3 796, 11 377,,C, 2 038,,,,,,,
2301,Motor Vehicles and Parts; Other Transport Equipment manufacturing,  28,  5,  22,  9,  27,  23,  23,  69,  33,  20,  60,  25,  26,  5,  1,  10,  3,  1,  4,  6,  10,  7,  7,  9,  7,  0,  0,  5,  0,  2,  0,  3,  10,  2,  10,  9,  2,  5,  0,  11,  3,  20,  0,  14,  1,  8,  6,  4,  23,  10,  1,  30,  8,  13, 4 706,  39,  10,  10,  32,  26,  31,  147,  23,  31,  10,  19,  2,  23,  2,  157,  125,  123,  181,  323,  329,  13,  84, 1 443,  64,  9,  105,  66,  285,  5,  8,  11,  37,  301,  0,  5,  0,  1,  15,  14,  27,  106,  21,  112,  22,  152,  17,  101,  18,  14,  8,  12,  8, 3 239,  132,  16,  15, 13 477, 13 940,  4, 16 511,  617, 1 472,-  3, 3 501, 36 043, 49 520,,C, 18 600,,,,,,,
2302,Ships and Boat Manufacturing,  1,  0,  1,  9,  1,  28,  11,  9,  3,  3,  6,  1,  3,  2,  1,  2,  1,  0,  1,  1,  2,  3,  1,  0,  1,  0,  0,  1,  0,  1,  0,  1,  3,  1,  3,  3,  1,  1,  0,  4,  0,  25,  0,  0,  0,  3,  0,  0,  3,  2,  0,  4,  1,  3,  12,  244,  1,  12,  2,  1,  0,  24,  1,  8,  1,  2,  0,  1,  0,  40,  26,  26,  21,  203,  17,  1,  8,  4,  3,  239,  4,  2,  27,  8,  1,  2,  1,  7,  0,  2,  0,  1,  5,  3,  14,  17,  3,  21,  5,  848,  6,  3,  3,  2,  1,  3,  2,  12,  5,  3,  7, 2 065,  285,  4,  941,  64,  699,-  41,  314, 2 265, 4 330,,C, 1 703,,,,,,,
2303,Railway Rolling Stock Manufacturing,  0,  0,  0,  0,  1,  0,  0,  136,  7,  0,  2,  8,  25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  2,  3,  0,  287,  0,  2,  2,  0,  10,  1,  0,  0,  1,  0,  0,  0,  2,  1,  78,  2,  2,  3,  0,  3,  4,  673,  4,  0,  1,  10,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  1,  3,  1,  2,  0,  1,  0,  1,  3,  1,  0,  0,  0,  4,  4,  0,  0, 1 308,  13,  0,  322,  5,  20,  56,  61,  477, 1 785,,C,  347,,,,,,,
2304,Aircraft Manufacturing,  4,  0,  2,  0,  1,  1,  36,  75,  40,  5,  6,  7,  13,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0,  4,  0,  0,  1,  0,  0,  7,  5,  0,  508,  1,  1,  0,  2,  0,  0,  1,  1,  0,  0,  0,  15,  13,  12,  14,  112,  55,  1,  10,  2,  68,  10, 1 586,  1,  357,  0,  3,  4,  1,  6,  0,  1,  0,  1,  4,  3,  10,  16,  5,  119,  3,  138,  3,  11,  1,  2,  1,  3,  2,  6,  4,  16,  3, 3 356,  58,  3, 1 606,  12, 1 330,-  184,  360, 3 185, 6 541,,C, 2 949,,,,,,,
2401,"Professional, Scientific, Computer and Electronic Equipment Manufacturing",  21,  3,  11,  7,  37,  21,  22,  65,  29,  39,  63,  13,  43,  4,  2,  11,  2,  1,  3,  3,  11,  13,  24,  6,  12,  0,  0,  4,  0,  6,  1,  3,  9,  2,  14,  52,  3,  8,  4,  14,  2,  27,  0,  4,  2,  5,  4,  1,  34,  9,  1,  73,  14,  37,  262,  250,  44,  239,  705,  344,  34,  313,  23,  32,  25,  56,  7,  81,  7,  193,  251,  252,  525,  357,  89,  29,  150,  84,  13,  14,  55,  189,  313,  26,  146,  222,  132,  891,  7,  62,  1,  15,  38,  35,  70, 1 015,  215,  412,  141,  259,  69,  471, 1 649,  276,  139,  219,  168,  229,  552,  59,  63, 13 318, 4 818,  5, 6 651,  261,  732,  268, 2 084, 14 819, 28 137,,C, 7 644,,,,,,,
2403,Electrical Equipment Manufacturing,  14,  2,  14,  5,  30,  16,  12,  55,  21,  15,  29,  13,  6,  5,  1,  29,  1,  0,  3,  3,  8,  5,  8,  6,  14,  0,  0,  3,  0,  2,  0,  1,  5,  15,  18,  6,  2,  3,  0,  9,  1,  50,  3,  2,  0,  4,  2,  1,  28,  11,  2,  39,  13,  22,  113,  85,  23,  34,  221,  383,  151,  499,  9,  8,  219,  458,  15,  27,  2,  211,  650,  646,  434,  233,  105,  12,  63,  157,  6,  2,  7,  81,  46,  5,  27,  39,  56,  593,  1,  11,  0,  0,  11,  32,  12,  169,  57,  67,  53,  44,  17,  50,  35,  21,  23,  41,  33,  202,  189,  11,  21, 7 278,  766,  0, 1 654,  71,  312,  271,  971, 4 046, 11 324,,C, 2 037,,,,,,,
2404,Domestic Appliance Manufacturing,  3,  1,  3,  2,  4,  5,  4,  20,  7,  4,  13,  6,  4,  2,  1,  4,  1,  0,  0,  1,  1,  1,  1,  2,  2,  0,  0,  0,  0,  0,  0,  0,  1,  0,  1,  2,  1,  1,  0,  2,  0,  2,  0,  1,  0,  1,  1,  0,  2,  1,  0,  3,  1,  2,  60,  10,  2,  1,  16,  11,  19,  78,  2,  1,  4,  6,  0,  4,  0,  26,  71,  36,  44,  18,  18,  3,  18,  25,  3,  1,  1,  4,  5,  1,  1,  2,  3,  19,  0,  2,  0,  0,  2,  34,  4,  19,  4,  8,  6,  13,  2,  7,  4,  2,  1,  3,  3,  35,  56,  1,  2,  836, 2 765,  0,  894,  60,  64,-  142,  223, 3 864, 4 701,,C, 1 018,,,,,,,
2405,Specialised and other Machinery and Equipment Manufacturing,  116,  11,  60,  30,  169,  85,  86,  503,  233,  105,  424,  185,  129,  24,  7,  44,  12,  5,  7,  19,  26,  31,  108,  29,  53,  5,  5,  20,  3,  19,  9,  18,  36,  12,  29,  54,  15,  20,  3,  52,  7,  61,  1,  11,  4,  43,  19,  7,  85,  38,  3,  96,  26,  78,  519,  171,  46,  37,  121,  145,  98,  554,  21,  13,  78,  85,  10,  98,  7,  199,  288,  280,  305,  399,  173,  40,  224,  371,  43,  18,  24,  51,  170,  36,  11,  15,  33,  240,  1,  52,  7,  3,  44,  45,  54,  329,  52,  179,  76,  226,  47,  147,  75,  40,  11,  50,  13,  619,  527,  32,  38, 10 874, 2 297,  0, 11 797,  211,  396,-  88, 1 896, 16 509, 27 383,,C, 12 404,,,,,,,
2501,Furniture Manufacturing,  2,  0,  2,  2,  4,  5,  3,  14,  6,  4,  12,  3,  4,  1,  0,  4,  1,  0,  1,  2,  4,  2,  5,  6,  2,  0,  0,  7,  0,  2,  0,  1,  20,  1,  2,  1,  0,  2,  0,  6,  1,  10,  0,  0,  1,  1,  1,  2,  11,  4,  0,  28,  6,  22,  72,  14,  2,  1,  7,  4,  2,  20,  72,  7,  1,  3,  0,  21,  1,  241,  88,  88,  184,  53,  92,  19,  55,  8,  3,  1,  2,  7,  5,  2,  5,  8,  5,  32,  0,  1,  0,  0,  4,  19,  7,  22,  5,  13,  44,  40,  4,  102,  11,  7,  8,  8,  4,  8,  7,  5,  5, 1 669, 3 847,  0, 1 063,  107,  748,-  201,  129, 5 693, 7 362,,C, 1 918,,,,,,,
2502,Other Manufactured Products,  6,  3,  9,  2,  3,  5,  3,  12,  6,  9,  15,  3,  4,  3,  1,  11,  2,  4,  4,  17,  6,  9,  6,  4,  7,  0,  1,  10,  1,  7,  1,  2,  13,  2,  9,  6,  1,  5,  1,  18,  2,  28,  1,  1,  0,  2,  2,  2,  20,  17,  0,  15,  3,  5,  25,  11,  4,  1,  9,  11,  4,  24,  12,  8,  6,  15,  1,  8,  1,  80,  64,  63,  139,  80,  83,  21,  118,  24,  7,  0,  4,  7,  10,  2,  10,  13,  4,  44,  1,  4,  0,  0,  3,  9,  5,  97,  9,  24,  15,  25,  8,  108,  35,  34,  17,  100,  18,  29,  16,  26,  10, 1 835, 1 819,  0,  300,  15,  39,-  136,  622, 2 658, 4 493,,C,  353,,,,,,,
2601,Electricity Generation,  50,  8,  36,  1,  2,  3,  7,  259,  131,  97,  291,  22,  3,  64,  3,  89,  11,  6,  27,  13,  31,  28,  11,  20,  16,  1,  1,  11,  2,  3,  1,  15,  48,  37,  75,  27,  18,  19,  1,  102,  5,  93,  1,  22,  7,  137,  20,  17,  369,  213,  9,  27,  9,  29,  120,  8,  3,  17,  67,  21,  6,  58,  10,  5,  841, 1 674,  5,  159,  4,  39,  117,  117,  65,  186,  206,  62,  328,  34,  84,  4,  8,  31,  315,  11,  20,  27,  24,  134,  2,  26,  2,  2,  39,  39,  76,  402,  51,  315,  159,  33,  53,  410,  74,  69,  18,  39,  30,  125,  60,  42,  39, 9 461, 4 447,  0,  229,  128,  24,  0,  29, 4 857, 14 318,,D,  381,,,,,,,
2605,"Electricity Transmission, Distribution, On Selling and Electricity Market Operation",  49,  7,  36,  1,  2,  3,  9,  229,  226,  99,  271,  27,  3,  56,  4,  87,  12,  8,  25,  18,  67,  27,  20,  21,  16,  1,  1,  10,  1,  3,  1,  14,  43,  40,  78,  25,  27,  19,  1,  121,  5,  84,  1,  48,  26,  133,  70,  19,  358,  220,  8,  26,  9,  27,  115,  8,  2,  14,  60,  19,  6,  53,  11,  5,  872, 1 524,  5,  138,  4,  33,  102,  101,  55,  242,  207,  63,  337,  31,  84,  4,  8,  31,  282,  11,  18,  24,  23,  135,  2,  24,  2,  3,  37,  42,  76,  369,  47,  286,  167,  48,  49,  368,  73,  71,  16,  35,  27,  112,  53,  39,  36, 9 351, 3 618,  0, 1 976, 1 191,  181,-  4,  27, 6 990, 16 342,,D, 3 349,,,,,,,
2701,Gas Supply,  6,  1,  4,  0,  0,  0,  7,  9,  272,  29,  30,  2,  0,  2,  3,  26,  7,  7,  4,  18,  11,  6,  27,  10,  5,  1,  1,  1,  0,  1,  0,  2,  6,  20,  35,  4,  24,  6,  0,  86,  2,  9,  1,  74,  53,  35,  133,  11,  93,  96,  2,  6,  2,  6,  25,  2,  1,  0,  5,  3,  1,  6,  4,  2,  299,  46,  0,  2,  0,  1,  2,  2,  5,  193,  66,  23,  129,  2,  4,  1,  2,  9,  14,  2,  1,  2,  6,  44,  0,  2,  0,  0,  5,  18,  9,  45,  5,  25,  12,  1,  5,  27,  22,  27,  1,  2,  2,  7,  3,  4,  6, 2 335,  352,  0,  2,  1,  0,  8,  1,  364, 2 699,,D,  3,,,,,,,
2801,"Water Supply, Sewerage and Drainage Services ",  360,  49,  299,  1,  2,  3,  17,  22,  4,  45,  77,  6,  1,  28,  3,  29,  13,  3,  16,  4,  16,  23,  10,  37,  7,  3,  1,  15,  2,  1,  0,  1,  11,  16,  28,  10,  13,  18,  1,  76,  8,  32,  0,  3,  1,  19,  7,  2,  74,  7,  2,  6,  1,  5,  77,  2,  0,  0,  12,  5,  3,  25,  4,  2,  22,  70,  5,  426,  5,  309,  67,  68,  174,  138,  49,  57,  305,  220,  11,  5,  4,  13,  207,  10,  7,  10,  17,  295,  1,  13,  8,  10,  127,  208,  310,  954,  42,  412,  140,  42,  97,  52,  81,  46,  10,  16,  12,  89,  35,  47,  47, 6 865, 4 296,  475,  273,  152,  29,  0,  11, 5 236, 12 100,,D,  453,,,,,,,
2901,"Waste Collection, Treatment and Disposal Services",  1,  0,  0,  0,  0,  0,  0,  13,  3,  9,  6,  6,  2,  1,  0,  1,  1,  1,  1,  1,  2,  1,  2,  1,  5,  0,  0,  1,  0,  1,  1,  1,  2,  5,  2,  1,  1,  4,  0,  6,  1,  8,  0,  3,  0,  3,  1,  1,  8,  8,  0,  3,  1,  1,  7,  1,  1,  3,  2,  2,  1,  3,  1,  1,  5,  14,  3,  26,  0,  465,  317,  315,  566,  56,  30,  5,  14,  4,  2,  1,  4,  2,  7,  2,  2,  2,  3,  16,  0,  2,  1,  2,  7,  15,  22,  16,  3,  27,  9,  7,  6,  4,  29,  7,  6,  10,  3,  10,  5,  2,  2, 2 201,  380,  344,  97,  10,  23,  0,  0,  854, 3 055,,D,  130,,,,,,,
3001,Residential Building Construction,  26,  4,  12,  0,  3,  1,  40,  53,  29,  40,  49,  32,  35,  4,  0,  3,  1,  1,  2,  2,  4,  5,  2,  1,  7,  0,  0,  1,  0,  1,  0,  2,  5,  1,  6,  5,  11,  5,  0,  5,  1,  8,  0,  1,  0,  4,  1,  1,  23,  7,  1,  7,  2,  3,  17,  2,  1,  2,  6,  2,  1,  4,  1,  0,  44,  91,  12,  62,  1,  980,  723,  721, 1 661,  342,  134,  22,  86,  25,  41,  3,  16,  11,  78,  8,  9,  11,  24,  180,  1,  42,  6,  26,  59,  92,  263,  433,  47,  154,  150,  59,  27,  17,  23,  14,  9,  15,  12,  28,  30,  15,  12, 7 314,  281,  20, 46 086,  721, 1 688,  0,  124, 48 920, 56 234,,E, 48 496,,,,,,,
3002,Non-Residential Building Construction,  37,  8,  15,  0,  2,  1,  32,  84,  39,  77,  95,  58,  22,  2,  0,  2,  1,  1,  1,  1,  2,  3,  2,  1,  4,  0,  0,  1,  0,  0,  0,  2,  4,  1,  4,  4,  26,  3,  0,  3,  1,  5,  0,  1,  0,  3,  1,  0,  14,  7,  1,  4,  1,  2,  10,  1,  0,  1,  4,  1,  1,  3,  0,  0,  30,  62,  9,  38,  1,  633,  471,  483,  998,  251,  85,  38,  118,  19,  81,  3,  11,  7,  88,  5,  5,  7,  16,  112,  0,  26,  4,  16,  39,  254,  235,  280,  31,  98,  209,  133,  18,  12,  16,  10,  6,  10,  7,  18,  19,  10,  8, 5 630,  176,  97, 31 143,  583, 5 643,  0,  85, 37 727, 43 357,,E, 37 369,,,,,,,
3101,Heavy and Civil Engineering Construction,  75,  5,  43,  0,  3,  1,  29,  90,  39,  94,  96,  147,  23,  2,  0,  2,  1,  1,  2,  1,  3,  3,  2,  1,  4,  0,  0,  1,  0,  0,  0,  2,  4,  1,  4,  3,  31,  3,  0,  4,  1,  6,  0,  1,  0,  3,  1,  0,  15,  5,  1,  5,  1,  2,  11,  2,  1,  2,  4,  1,  1,  3,  0,  0,  43,  88,  11,  56,  1,  805,  587,  584, 1 377,  246,  90,  10,  43,  15,  193,  5,  11,  7,  61,  5,  5,  7,  18,  137,  0,  25,  4,  15,  35,  41,  188,  259,  28,  92,  498,  364,  19,  11,  18,  10,  5,  9,  7,  17,  18,  11,  9, 6 875,  168, 2 622, 18 908, 7 755, 7 359,  0,  71, 36 883, 43 758,,E, 34 022,,,,,,,
3201,Construction Services,  284,  84,  105,  4,  42,  12,  117,  577,  321,  680,  715,  415,  197,  25,  5,  43,  14,  12,  23,  21,  57,  26,  33,  19,  42,  1,  3,  10,  2,  6,  3,  61,  79,  9,  38,  26,  214,  18,  1,  46,  17,  87,  3,  11,  3,  38,  12,  8,  125,  98,  2,  45,  13,  21,  132,  32,  9,  19,  59,  18,  9,  50,  13,  15,  531, 1 063,  106,  835,  2, 13 058, 9 091, 9 188, 21 501, 1 851,  589,  261,  704,  82,  500,  17,  51,  20,  425,  149,  17,  21,  208, 1 719,  2,  27,  11,  31,  60, 2 064, 1 101, 1 238,  100,  408, 1 092,  848,  68,  80,  62,  36,  19,  19,  18,  67,  78,  22,  20, 74 684,  420,  87, 20 078, 3 575, 2 845,  0,  592, 27 598, 102 283,,E, 26 499,,,,,,,
